"visitor_id","timestamp","variant","converted","page_views","session_duration","referrer","user_agent","device"
17518,2025-05-20 19:59:40,"VariantA",0,8,13,"facebook","Chrome","Mobile"
17519,2025-05-28 13:13:11,"Control",0,6,42,"google","Chrome","Desktop"
17520,2025-06-02 09:11:30,"VariantA",0,6,20,"direct","Chrome","Desktop"
17521,2025-05-30 01:40:19,"Control",0,8,21,"facebook","Chrome","Mobile"
17522,2025-05-24 22:50:48,"VariantA",0,6,27,"google","Firefox","Mobile"
17523,2025-05-28 15:22:50,"VariantC",0,4,39,"google","Firefox","Desktop"
17524,2025-06-10 11:11:21,"VariantC",0,8,15,"facebook","Chrome","Desktop"
17525,2025-05-26 12:27:03,"VariantC",0,4,17,"google","Firefox","Mobile"
17526,2025-05-25 22:25:12,"VariantC",0,4,8,"google","Firefox","Desktop"
17527,2025-06-12 20:53:57,"VariantA",0,6,18,"google","Firefox","Mobile"
17528,2025-05-26 01:35:05,"VariantC",0,6,26,"google","Chrome","Desktop"
17529,2025-06-06 05:06:07,"VariantC",0,3,11,"facebook","Firefox","Mobile"
17530,2025-05-20 21:14:37,"VariantA",0,4,17,"direct","Chrome","Desktop"
17531,2025-06-01 13:34:06,"Control",0,9,9,"facebook","Firefox","Desktop"
17532,2025-05-19 17:25:30,"Control",0,6,24,"google","Chrome","Desktop"
17533,2025-05-20 13:19:45,"VariantC",0,5,24,"google","Chrome","Mobile"
17534,2025-05-21 12:01:51,"Control",0,7,18,"google","Safari","Mobile"
17535,2025-05-31 05:33:03,"VariantC",0,5,22,"direct","Firefox","Mobile"
17536,2025-05-21 14:12:37,"Control",0,7,9,"google","Firefox","Mobile"
17537,2025-06-07 04:25:28,"VariantA",0,3,13,"facebook","Chrome","Mobile"
17538,2025-05-29 11:08:12,"VariantA",0,5,10,"google","Chrome","Desktop"
17539,2025-06-11 18:52:33,"VariantC",0,4,17,"google","Edge","Desktop"
17540,2025-05-26 06:38:34,"VariantA",0,7,41,"twitter","Edge","Mobile"
17541,2025-05-31 12:18:49,"VariantA",0,7,23,"facebook","Chrome","Mobile"
17542,2025-06-12 15:31:46,"VariantA",0,5,3,"facebook","Chrome","Desktop"
17543,2025-06-07 10:00:23,"Control",0,8,8,"google","Firefox","Desktop"
17544,2025-06-05 19:28:57,"Control",0,6,11,"direct","Chrome","Desktop"
17545,2025-05-27 20:12:50,"VariantC",0,4,25,"google","Safari","Desktop"
17546,2025-06-01 13:35:23,"VariantA",0,7,60,"direct","Edge","Desktop"
17547,2025-06-08 06:18:56,"VariantC",0,8,17,"facebook","Firefox","Mobile"
17548,2025-06-08 01:13:16,"Control",0,4,13,"direct","Safari","Desktop"
17549,2025-05-23 05:12:48,"VariantA",0,4,21,"direct","Chrome","Desktop"
17550,2025-05-25 11:31:35,"VariantA",0,5,20,"twitter","Firefox","Mobile"
17551,2025-06-16 04:39:53,"Control",0,8,31,"email","Chrome","Mobile"
17552,2025-06-03 19:41:38,"VariantA",0,7,16,"google","Chrome","Desktop"
17553,2025-05-19 22:02:53,"VariantA",0,5,21,"direct","Chrome","Mobile"
17554,2025-05-29 16:32:06,"VariantA",0,8,27,"email","Chrome","Desktop"
17555,2025-06-05 02:09:39,"Control",0,4,18,"email","Chrome","Desktop"
17556,2025-05-27 05:30:34,"Control",0,8,23,"direct","Safari","Desktop"
17557,2025-06-02 18:32:41,"VariantA",0,5,18,"facebook","Safari","Desktop"
17558,2025-06-05 12:18:59,"VariantA",0,5,23,"facebook","Edge","Mobile"
17559,2025-05-23 06:50:25,"Control",0,5,21,"google","Safari","Mobile"
17560,2025-05-19 23:27:41,"Control",0,5,36,"facebook","Chrome","Mobile"
17561,2025-06-14 00:05:15,"Control",0,8,18,"facebook","Chrome","Desktop"
17562,2025-06-02 03:45:25,"Control",0,5,27,"direct","Safari","Mobile"
17563,2025-05-29 23:27:29,"VariantC",0,7,17,"google","Chrome","Desktop"
17564,2025-05-29 16:13:44,"VariantA",0,1,24,"direct","Chrome","Desktop"
17565,2025-06-14 10:23:51,"VariantA",0,3,35,"direct","Chrome","Desktop"
17566,2025-06-04 19:15:49,"Control",0,4,28,"google","Chrome","Mobile"
17567,2025-05-28 15:27:58,"Control",0,3,39,"email","Mobile WebView","Desktop"
17568,2025-06-12 05:07:31,"VariantA",0,9,32,"direct","Firefox","Desktop"
17569,2025-06-10 01:47:45,"VariantA",0,8,23,"direct","Chrome","Mobile"
17570,2025-06-08 06:30:50,"VariantC",0,8,18,"direct","Edge","Desktop"
17571,2025-05-25 05:18:08,"VariantA",0,7,31,"twitter","Firefox","Mobile"
17572,2025-05-28 21:46:22,"VariantA",0,6,54,"facebook","Chrome","Mobile"
17573,2025-05-23 20:28:19,"VariantA",0,10,12,"email","Chrome","Desktop"
17574,2025-06-12 13:42:20,"VariantA",0,8,11,"twitter","Chrome","Mobile"
17575,2025-06-14 00:27:31,"VariantC",0,7,27,"google","Safari","Mobile"
17576,2025-06-13 07:47:19,"VariantA",0,6,24,"facebook","Chrome","Desktop"
17577,2025-05-17 18:06:29,"Control",0,8,26,"google","Chrome","Desktop"
17578,2025-06-04 19:52:57,"VariantC",0,5,12,"google","Firefox","Desktop"
17579,2025-06-06 03:36:36,"VariantA",0,7,17,"direct","Mobile WebView","Mobile"
17580,2025-06-10 01:16:49,"VariantC",0,3,13,"direct","Chrome","Desktop"
17581,2025-06-12 06:28:25,"VariantC",0,5,17,"google","Chrome","Desktop"
17582,2025-05-29 21:04:08,"VariantC",0,6,23,"google","Safari","Desktop"
17583,2025-06-05 04:53:40,"Control",0,6,5,"facebook","Chrome","Mobile"
17584,2025-05-30 17:07:07,"Control",0,8,35,"facebook","Safari","Desktop"
17585,2025-06-04 15:41:09,"Control",0,4,15,"twitter","Mobile WebView","Mobile"
17586,2025-06-13 03:44:19,"VariantA",0,5,8,"direct","Edge","Mobile"
17587,2025-06-06 03:31:31,"Control",0,6,17,"twitter","Chrome","Mobile"
17588,2025-06-06 15:53:34,"VariantA",0,4,31,"direct","Chrome","Desktop"
17589,2025-05-21 12:28:04,"VariantA",0,9,19,"google","Safari","Desktop"
17590,2025-05-17 23:58:22,"VariantC",0,6,25,"google","Safari","Mobile"
17591,2025-06-01 14:10:15,"Control",0,4,26,"google","Chrome","Mobile"
17592,2025-05-31 00:20:45,"VariantC",0,3,17,"email","Firefox","Mobile"
17593,2025-06-10 01:53:37,"VariantA",0,5,27,"google","Chrome","Mobile"
17594,2025-06-03 17:20:34,"VariantA",0,5,18,"google","Chrome","Desktop"
17595,2025-05-20 14:17:20,"Control",0,6,11,"google","Firefox","Mobile"
17596,2025-06-04 19:20:01,"Control",0,6,18,"facebook","Edge","Mobile"
17597,2025-06-02 03:07:26,"VariantC",0,8,19,"direct","Chrome","Mobile"
17598,2025-06-03 10:53:46,"VariantA",0,7,14,"email","Firefox","Mobile"
17599,2025-05-20 13:20:40,"VariantA",0,7,22,"google","Safari","Mobile"
17600,2025-05-30 17:10:27,"Control",0,10,17,"google","Chrome","Desktop"
17601,2025-06-10 08:51:22,"Control",0,9,15,"email","Edge","Desktop"
17602,2025-05-20 00:32:58,"Control",0,6,26,"email","Chrome","Mobile"
17603,2025-06-14 15:54:51,"Control",0,8,19,"email","Chrome","Mobile"
17604,2025-05-23 03:13:04,"Control",0,6,31,"twitter","Chrome","Mobile"
17605,2025-06-01 16:31:08,"VariantC",0,7,9,"direct","Chrome","Mobile"
17606,2025-05-20 09:39:38,"Control",0,7,16,"google","Chrome","Mobile"
17607,2025-06-08 00:51:23,"VariantA",0,5,26,"facebook","Safari","Mobile"
17608,2025-05-23 16:14:50,"VariantA",0,6,17,"email","Safari","Desktop"
17609,2025-06-02 00:35:29,"VariantA",0,13,19,"email","Firefox","Mobile"
17610,2025-06-07 20:21:23,"Control",0,7,15,"direct","Safari","Mobile"
17611,2025-06-14 05:25:41,"Control",0,6,10,"google","Edge","Mobile"
17612,2025-05-20 12:57:16,"VariantC",0,5,28,"google","Safari","Desktop"
17613,2025-06-02 10:08:18,"VariantA",0,6,18,"google","Edge","Desktop"
17614,2025-06-06 08:01:20,"VariantC",0,4,10,"google","Mobile WebView","Desktop"
17615,2025-05-20 13:40:36,"VariantC",0,3,21,"direct","Chrome","Mobile"
17616,2025-05-18 02:46:25,"Control",1,5,12,"email","Firefox","Mobile"
17617,2025-05-30 09:22:28,"VariantC",0,3,35,"google","Chrome","Mobile"
17618,2025-05-24 17:19:12,"VariantA",0,5,7,"twitter","Chrome","Mobile"
17619,2025-06-05 11:28:52,"VariantC",0,8,31,"facebook","Safari","Mobile"
17620,2025-06-03 06:51:35,"VariantA",0,4,43,"facebook","Mobile WebView","Desktop"
17621,2025-06-15 06:06:57,"Control",0,9,12,"google","Chrome","Mobile"
17622,2025-05-20 08:33:35,"Control",0,7,17,"facebook","Mobile WebView","Desktop"
17623,2025-05-29 05:01:30,"Control",0,6,32,"twitter","Firefox","Desktop"
17624,2025-06-03 01:33:30,"VariantA",0,4,16,"twitter","Safari","Desktop"
17625,2025-06-03 06:47:35,"VariantC",0,8,26,"google","Edge","Desktop"
17626,2025-05-22 21:25:40,"Control",0,7,13,"twitter","Chrome","Desktop"
17627,2025-06-02 05:36:17,"VariantC",0,6,72,"google","Edge","Desktop"
17628,2025-05-30 14:17:24,"Control",0,5,11,"google","Chrome","Mobile"
17629,2025-05-22 10:48:36,"VariantC",0,4,19,"facebook","Edge","Desktop"
17630,2025-06-10 21:08:00,"VariantA",0,2,44,"direct","Safari","Mobile"
17631,2025-06-10 05:58:22,"VariantC",0,10,29,"direct","Edge","Mobile"
17632,2025-05-23 04:56:02,"VariantA",0,3,34,"email","Safari","Desktop"
17633,2025-05-23 17:07:56,"VariantA",0,8,25,"google","Chrome","Mobile"
17634,2025-06-09 04:48:11,"VariantA",0,9,14,"facebook","Chrome","Mobile"
17635,2025-06-15 18:19:03,"VariantC",0,5,17,"facebook","Firefox","Mobile"
17636,2025-05-22 06:33:19,"Control",0,5,17,"google","Firefox","Desktop"
17637,2025-06-03 18:10:13,"VariantA",0,5,39,"facebook","Chrome","Mobile"
17638,2025-06-10 23:05:39,"VariantC",0,9,29,"twitter","Chrome","Mobile"
17639,2025-06-01 23:38:58,"VariantA",0,5,25,"google","Chrome","Desktop"
17640,2025-05-25 08:25:48,"Control",0,5,28,"direct","Chrome","Mobile"
17641,2025-06-04 02:20:56,"VariantA",0,4,24,"direct","Safari","Desktop"
17642,2025-05-23 13:42:19,"VariantA",0,10,10,"google","Chrome","Desktop"
17643,2025-06-11 23:12:22,"VariantA",0,4,14,"google","Safari","Desktop"
17644,2025-06-03 14:11:37,"Control",0,4,24,"facebook","Firefox","Desktop"
17645,2025-05-30 18:43:46,"Control",0,5,16,"google","Chrome","Mobile"
17646,2025-06-11 10:41:16,"VariantA",0,4,27,"email","Chrome","Desktop"
17647,2025-05-22 15:37:58,"Control",0,3,18,"twitter","Chrome","Mobile"
17648,2025-06-14 20:00:34,"VariantC",0,4,10,"direct","Chrome","Mobile"
17649,2025-05-18 16:23:23,"VariantA",0,4,27,"google","Chrome","Desktop"
17650,2025-05-30 10:20:37,"VariantC",0,6,15,"direct","Chrome","Desktop"
17651,2025-05-26 13:47:42,"VariantC",0,9,17,"direct","Safari","Desktop"
17652,2025-05-28 10:03:45,"Control",0,9,19,"direct","Chrome","Mobile"
17653,2025-05-17 08:33:52,"VariantA",0,7,30,"facebook","Safari","Desktop"
17654,2025-05-28 18:41:33,"VariantC",0,6,10,"facebook","Chrome","Mobile"
17655,2025-05-29 20:46:17,"VariantA",0,6,13,"google","Chrome","Mobile"
17656,2025-05-22 10:58:52,"VariantC",0,9,17,"direct","Chrome","Desktop"
17657,2025-05-22 10:20:38,"VariantC",0,5,17,"google","Firefox","Mobile"
17658,2025-06-11 13:35:38,"Control",0,6,13,"email","Safari","Desktop"
17659,2025-05-31 17:27:20,"VariantC",0,10,19,"direct","Chrome","Mobile"
17660,2025-06-03 11:35:01,"VariantC",0,3,10,"google","Edge","Mobile"
17661,2025-06-12 02:10:16,"VariantC",0,4,22,"direct","Safari","Desktop"
17662,2025-05-24 12:06:18,"VariantC",0,9,7,"google","Chrome","Desktop"
17663,2025-05-26 04:27:25,"VariantA",0,8,23,"email","Chrome","Desktop"
17664,2025-06-14 04:30:58,"VariantC",0,4,23,"google","Chrome","Mobile"
17665,2025-06-09 17:45:07,"VariantA",0,2,18,"google","Chrome","Mobile"
17666,2025-06-06 20:34:34,"VariantC",0,4,13,"google","Chrome","Desktop"
17667,2025-05-17 07:13:34,"VariantC",0,8,21,"facebook","Chrome","Desktop"
17668,2025-05-27 09:40:15,"Control",0,6,10,"direct","Chrome","Desktop"
17669,2025-06-13 03:26:39,"VariantC",0,3,33,"facebook","Chrome","Desktop"
17670,2025-05-30 10:27:55,"Control",0,2,14,"direct","Safari","Mobile"
17671,2025-06-08 14:54:22,"Control",0,3,14,"twitter","Mobile WebView","Desktop"
17672,2025-05-28 20:28:27,"VariantC",0,7,20,"google","Chrome","Mobile"
17673,2025-05-23 00:19:22,"VariantC",0,6,20,"twitter","Safari","Desktop"
17674,2025-06-11 22:08:10,"VariantC",0,9,28,"google","Chrome","Desktop"
17675,2025-06-04 06:41:53,"Control",0,3,23,"google","Chrome","Desktop"
17676,2025-05-21 03:27:37,"VariantC",0,8,15,"direct","Mobile WebView","Desktop"
17677,2025-05-30 15:55:22,"VariantC",0,8,19,"direct","Edge","Desktop"
17678,2025-05-29 13:35:07,"VariantA",0,4,16,"google","Edge","Desktop"
17679,2025-05-25 02:35:47,"VariantC",0,7,12,"google","Firefox","Mobile"
17680,2025-06-02 04:25:09,"Control",0,5,39,"google","Safari","Desktop"
17681,2025-06-08 01:36:32,"VariantA",0,6,22,"direct","Chrome","Desktop"
17682,2025-06-14 07:28:06,"VariantA",0,7,10,"facebook","Firefox","Desktop"
17683,2025-06-10 11:03:41,"VariantA",0,6,17,"email","Chrome","Desktop"
17684,2025-06-01 01:52:34,"VariantA",0,4,19,"direct","Mobile WebView","Desktop"
17685,2025-05-20 16:56:47,"VariantC",0,8,12,"direct","Firefox","Mobile"
17686,2025-06-14 17:21:26,"Control",0,3,30,"facebook","Chrome","Mobile"
17687,2025-05-26 21:19:18,"Control",0,7,29,"twitter","Edge","Mobile"
17688,2025-06-15 23:46:51,"Control",0,5,22,"facebook","Safari","Mobile"
17689,2025-06-04 16:11:12,"VariantA",0,2,21,"facebook","Chrome","Desktop"
17690,2025-05-21 13:00:28,"VariantA",0,3,21,"facebook","Safari","Desktop"
17691,2025-05-24 07:22:02,"Control",0,5,16,"google","Edge","Mobile"
17692,2025-05-21 14:22:47,"VariantC",0,9,25,"google","Chrome","Desktop"
17693,2025-05-28 01:48:21,"Control",0,8,20,"google","Chrome","Mobile"
17694,2025-05-26 08:27:23,"VariantA",0,7,22,"facebook","Safari","Desktop"
17695,2025-05-19 07:25:53,"VariantA",0,8,27,"google","Chrome","Mobile"
17696,2025-06-14 12:44:57,"VariantA",0,4,14,"twitter","Firefox","Desktop"
17697,2025-05-22 19:38:22,"VariantC",0,7,17,"google","Edge","Desktop"
17698,2025-06-03 19:24:44,"Control",0,6,15,"direct","Chrome","Mobile"
17699,2025-05-31 19:19:22,"VariantA",0,6,16,"direct","Chrome","Mobile"
17700,2025-05-25 18:58:08,"Control",0,8,29,"direct","Chrome","Mobile"
17701,2025-05-26 14:32:50,"Control",0,10,23,"twitter","Edge","Mobile"
17702,2025-05-21 13:34:15,"VariantC",0,6,38,"direct","Edge","Mobile"
17703,2025-05-27 06:16:13,"VariantC",0,3,23,"facebook","Edge","Desktop"
17704,2025-05-22 18:56:39,"VariantC",0,7,38,"google","Safari","Mobile"
17705,2025-06-08 04:24:36,"Control",0,5,24,"direct","Mobile WebView","Desktop"
17706,2025-06-08 06:05:14,"VariantA",0,3,37,"google","Safari","Mobile"
17707,2025-06-08 06:55:43,"Control",0,9,26,"email","Chrome","Desktop"
17708,2025-05-17 08:21:13,"VariantC",0,7,19,"google","Edge","Desktop"
17709,2025-06-10 18:01:02,"Control",0,6,34,"email","Chrome","Mobile"
17710,2025-06-07 20:43:10,"VariantA",0,3,32,"direct","Chrome","Mobile"
17711,2025-05-28 08:15:51,"VariantA",0,9,10,"google","Chrome","Desktop"
17712,2025-06-12 23:45:23,"VariantC",0,10,77,"direct","Chrome","Mobile"
17713,2025-06-15 15:02:18,"Control",0,6,32,"twitter","Safari","Desktop"
17714,2025-06-05 14:34:41,"VariantC",0,5,13,"facebook","Safari","Mobile"
17715,2025-06-10 14:36:16,"Control",0,5,22,"google","Edge","Desktop"
17716,2025-06-05 03:59:21,"VariantC",0,6,22,"facebook","Firefox","Mobile"
17717,2025-05-22 04:21:44,"Control",0,7,32,"google","Chrome","Desktop"
17718,2025-05-30 17:43:46,"VariantA",0,7,18,"google","Chrome","Desktop"
17719,2025-05-17 16:39:25,"VariantA",0,7,30,"google","Mobile WebView","Mobile"
17720,2025-06-06 18:56:43,"VariantA",0,7,11,"twitter","Chrome","Desktop"
17721,2025-05-20 02:32:41,"VariantC",0,4,19,"google","Chrome","Mobile"
17722,2025-05-23 13:11:49,"VariantA",0,7,15,"google","Firefox","Mobile"
17723,2025-05-24 23:43:16,"VariantA",0,4,36,"google","Safari","Desktop"
17724,2025-05-24 14:28:21,"VariantA",0,7,14,"facebook","Chrome","Desktop"
17725,2025-05-27 21:05:13,"VariantC",0,6,12,"email","Chrome","Mobile"
17726,2025-06-07 17:10:37,"VariantC",0,6,44,"google","Chrome","Mobile"
17727,2025-06-04 00:28:52,"Control",0,2,16,"facebook","Chrome","Desktop"
17728,2025-06-02 04:03:03,"VariantA",0,6,32,"facebook","Edge","Desktop"
17729,2025-06-02 05:51:48,"VariantA",0,8,18,"google","Firefox","Mobile"
17730,2025-06-09 04:34:19,"VariantC",0,3,23,"facebook","Safari","Mobile"
17731,2025-06-03 07:39:23,"VariantA",0,5,21,"facebook","Chrome","Desktop"
17732,2025-06-04 21:41:28,"Control",0,4,42,"direct","Mobile WebView","Desktop"
17733,2025-06-13 04:36:12,"Control",0,6,10,"direct","Chrome","Mobile"
17734,2025-06-15 18:23:15,"VariantC",0,5,46,"twitter","Mobile WebView","Mobile"
17735,2025-05-26 15:36:17,"VariantA",0,6,35,"google","Firefox","Mobile"
17736,2025-05-30 20:50:56,"Control",0,11,34,"direct","Mobile WebView","Mobile"
17737,2025-06-04 23:21:33,"Control",0,5,38,"google","Mobile WebView","Desktop"
17738,2025-06-13 03:32:12,"VariantC",0,3,9,"google","Edge","Mobile"
17739,2025-06-09 08:03:30,"VariantC",0,5,34,"google","Chrome","Desktop"
17740,2025-06-13 12:11:14,"Control",0,9,19,"google","Chrome","Mobile"
17741,2025-05-25 17:56:01,"Control",0,5,23,"google","Chrome","Desktop"
17742,2025-06-09 00:47:08,"VariantC",0,7,11,"facebook","Safari","Mobile"
17743,2025-06-11 15:27:10,"VariantA",0,4,21,"google","Chrome","Mobile"
17744,2025-05-20 21:44:39,"VariantA",0,6,22,"direct","Chrome","Mobile"
17745,2025-06-11 21:28:27,"VariantA",0,5,32,"google","Chrome","Desktop"
17746,2025-05-24 09:33:23,"VariantC",0,7,20,"google","Chrome","Desktop"
17747,2025-06-15 18:07:09,"Control",0,7,17,"email","Edge","Mobile"
17748,2025-05-22 18:21:53,"Control",0,2,12,"google","Chrome","Desktop"
17749,2025-06-06 08:00:22,"VariantC",0,9,23,"google","Edge","Mobile"
17750,2025-05-30 20:36:29,"Control",0,11,57,"facebook","Chrome","Desktop"
17751,2025-05-29 10:47:20,"VariantC",0,10,23,"email","Edge","Mobile"
17752,2025-06-11 14:14:21,"VariantC",0,7,33,"google","Firefox","Mobile"
17753,2025-06-04 01:25:48,"VariantA",0,6,21,"google","Chrome","Mobile"
17754,2025-05-26 11:07:15,"VariantC",0,8,13,"email","Edge","Mobile"
17755,2025-06-08 10:19:29,"VariantA",0,5,22,"facebook","Safari","Mobile"
17756,2025-06-07 13:51:25,"VariantC",0,3,35,"twitter","Chrome","Desktop"
17757,2025-05-27 16:16:36,"VariantC",0,6,15,"direct","Chrome","Mobile"
17758,2025-05-21 23:44:36,"Control",0,4,17,"google","Chrome","Mobile"
17759,2025-05-28 17:34:23,"Control",0,3,28,"email","Safari","Desktop"
17760,2025-05-28 05:15:42,"VariantC",0,3,11,"google","Firefox","Mobile"
17761,2025-06-11 05:44:12,"VariantA",0,6,12,"google","Mobile WebView","Desktop"
17762,2025-06-05 21:58:42,"VariantC",0,6,52,"facebook","Firefox","Desktop"
17763,2025-05-26 14:43:21,"VariantC",0,8,25,"google","Chrome","Mobile"
17764,2025-05-21 05:06:08,"VariantC",0,9,20,"google","Chrome","Mobile"
17765,2025-05-24 11:59:47,"Control",0,8,20,"email","Firefox","Mobile"
17766,2025-05-25 16:51:00,"Control",0,5,20,"google","Chrome","Mobile"
17767,2025-06-07 23:19:49,"VariantA",0,7,25,"facebook","Edge","Desktop"
17768,2025-06-12 22:19:30,"VariantC",0,12,11,"facebook","Chrome","Mobile"
17769,2025-06-05 23:37:29,"Control",0,5,13,"facebook","Firefox","Mobile"
17770,2025-06-09 18:08:54,"VariantA",0,7,16,"email","Chrome","Desktop"
17771,2025-05-26 03:59:39,"VariantA",0,2,22,"google","Firefox","Mobile"
17772,2025-05-22 20:44:40,"Control",0,5,24,"direct","Chrome","Desktop"
17773,2025-05-29 20:09:03,"Control",0,10,23,"google","Chrome","Mobile"
17774,2025-05-31 20:55:18,"VariantC",0,8,15,"direct","Firefox","Mobile"
17775,2025-05-18 02:43:09,"VariantA",0,4,15,"direct","Firefox","Desktop"
17776,2025-06-10 12:27:48,"VariantA",0,6,7,"email","Mobile WebView","Desktop"
17777,2025-06-12 21:30:16,"Control",0,4,10,"facebook","Chrome","Desktop"
17778,2025-05-20 21:18:20,"VariantC",0,7,16,"facebook","Edge","Desktop"
17779,2025-06-09 20:04:35,"VariantC",1,8,23,"google","Firefox","Desktop"
17780,2025-06-03 04:57:46,"Control",0,2,14,"direct","Edge","Desktop"
17781,2025-06-03 10:32:37,"Control",0,7,13,"facebook","Chrome","Desktop"
17782,2025-05-23 22:21:39,"Control",0,7,27,"facebook","Safari","Desktop"
17783,2025-05-26 20:16:02,"Control",0,6,12,"twitter","Safari","Mobile"
17784,2025-06-02 19:54:51,"VariantA",0,7,14,"google","Safari","Desktop"
17785,2025-06-11 20:37:31,"VariantA",0,3,19,"google","Edge","Desktop"
17786,2025-05-18 04:53:31,"VariantA",0,5,35,"google","Chrome","Mobile"
17787,2025-05-28 05:52:22,"Control",0,7,23,"google","Chrome","Desktop"
17788,2025-06-05 04:52:51,"Control",0,5,21,"google","Edge","Mobile"
17789,2025-05-21 19:59:45,"Control",0,7,11,"email","Firefox","Mobile"
17790,2025-05-28 16:19:17,"Control",0,5,23,"direct","Safari","Desktop"
17791,2025-05-29 04:15:53,"Control",0,5,11,"google","Safari","Mobile"
17792,2025-06-07 12:17:00,"VariantC",0,4,13,"email","Safari","Mobile"
17793,2025-06-10 18:05:01,"VariantA",0,5,10,"google","Chrome","Desktop"
17794,2025-06-07 14:48:34,"VariantA",0,2,6,"direct","Safari","Desktop"
17795,2025-06-04 09:36:34,"VariantA",0,5,36,"facebook","Chrome","Mobile"
17796,2025-05-21 12:55:55,"Control",0,4,13,"google","Edge","Mobile"
17797,2025-05-29 21:19:28,"VariantC",0,6,21,"direct","Safari","Mobile"
17798,2025-06-01 05:56:07,"VariantA",0,10,11,"google","Chrome","Mobile"
17799,2025-06-13 10:00:32,"VariantC",0,7,21,"facebook","Chrome","Desktop"
17800,2025-06-01 03:45:01,"VariantA",0,10,14,"facebook","Firefox","Mobile"
17801,2025-06-06 13:05:46,"VariantC",0,7,25,"direct","Safari","Desktop"
17802,2025-05-18 08:45:03,"VariantC",0,2,43,"google","Firefox","Desktop"
